"","run 1","run 2","run 3","run 4","run 5","run 6","run 7","run 8","run 9","run 10","Average"
"3846",5245.08,4174.5,4169,4718,4846.08,4024.37,5045,4486,4952,3093.5,4475.353
"3847",5245.08,4174.5,4169,4718,4846.08,4024.37,5045,4486,4952,3093.5,4475.353
"3848",5245.08,4184.5,4169,4718,4846.08,4044.37,5045,4486,4952,3093.5,4478.353
"3849",5245.08,4184.5,4169,4718,4846.08,4044.37,5045,4486,4952,3093.5,4478.353
"3850",5245.08,4184.5,4169,4718,4846.08,4044.37,5045,4486,4952,3093.5,4478.353
"3851",5245.08,4184.5,4169,4718,4846.08,4044.37,5045,4486,4952,3093.5,4478.353
"3852",5245.08,4184.5,4204,4718,4846.08,4044.37,5045,4486,4952,3093.5,4481.853
"3853",5245.08,4209.5,4204,4718,4846.08,4044.37,5045,4486,4952,3093.5,4484.353
"3854",5245.08,4209.5,4224,4718,4846.08,4044.37,5045,4486,4952,3093.5,4486.353
"3855",5245.08,4209.5,4224,4718,4846.08,4044.37,5045,4486,4952,3093.5,4486.353
"3856",5245.08,4209.5,4224,4718,4846.08,4044.37,5045,4486,4972,3093.5,4488.353
"3857",5245.08,4209.5,4224,4718,4846.08,4065.37,5045,4486,4972,3093.5,4490.453
"3858",5245.08,4209.5,4224,4718,4846.08,4065.37,5045,4486,4972,3093.5,4490.453
"3859",5245.08,4209.5,4224,4718,4846.08,4065.37,5045,4486,4972,3093.5,4490.453
"3860",5245.08,4209.5,4224,4718,4846.08,4065.37,5045,4486,4972,3093.5,4490.453
"3861",5255.08,4209.5,4224,4718,4846.08,4065.37,5045,4486,4972,3093.5,4491.453
"3862",5255.08,4209.5,4224,4718,4846.08,4065.37,5045,4486,4972,3093.5,4491.453
"3863",5255.08,4209.5,4224,4718,4846.08,4065.37,5050,4486,4972,3093.5,4491.953
"3864",5255.08,4209.5,4224,4718,4871.08,4065.37,5050,4486,4972,3093.5,4494.453
"3865",5255.08,4209.5,4224,4718,4871.08,4065.37,5050,4486,4972,3093.5,4494.453
"3866",5280.08,4209.5,4224,4718,4871.08,4065.37,5050,4486,4972,3093.5,4496.953
"3867",5280.08,4209.5,4224,4718,4871.08,4065.37,5050,4491,4972,3093.5,4497.453
"3868",5280.08,4209.5,4224,4718,4871.08,4065.37,5050,4491,4972,3093.5,4497.453
"3869",5280.08,4209.5,4224,4718,4896.08,4065.37,5050,4491,4972,3108.5,4501.453
"3870",5280.08,4209.5,4224,4718,4896.08,4065.37,5050,4491,4972,3108.5,4501.453
"3871",5280.08,4224.5,4254,4718,4896.08,4065.37,5050,4496,4972,3108.5,4506.453
"3872",5280.08,4224.5,4254,4718,4896.08,4065.37,5055,4496,4972,3108.5,4506.953
"3873",5280.08,4224.5,4254,4718,4896.08,4065.37,5055,4496,4972,3108.5,4506.953
"3874",5280.08,4224.5,4254,4718,4896.08,4065.37,5055,4496,4972,3108.5,4506.953
"3875",5280.08,4224.5,4254,4718,4896.08,4065.37,5055,4496,4972,3108.5,4506.953
"3876",5280.08,4224.5,4254,4718,4896.08,4065.37,5060,4496,4972,3108.5,4507.453
"3877",5280.08,4224.5,4254,4718,4896.08,4065.37,5060,4496,4972,3108.5,4507.453
"3878",5280.08,4224.5,4254,4718,4896.08,4065.37,5060,4496,4972,3108.5,4507.453
"3879",5280.08,4224.5,4254,4718,4896.08,4065.37,5060,4496,4972,3108.5,4507.453
"3880",5280.08,4224.5,4254,4718,4896.08,4065.37,5060,4496,4972,3108.5,4507.453
"3881",5280.08,4224.5,4277,4718,4896.08,4065.37,5060,4496,4972,3108.5,4509.753
"3882",5280.08,4224.5,4277,4718,4896.08,4065.37,5060,4496,4987,3108.5,4511.253
"3883",5280.08,4224.5,4277,4718,4896.08,4065.37,5060,4496,4987,3108.5,4511.253
"3884",5280.08,4224.5,4277,4718,4896.08,4095.37,5075,4496,4987,3108.5,4515.753
"3885",5280.08,4224.5,4277,4718,4896.08,4095.37,5075,4496,4987,3108.5,4515.753
"3886",5280.08,4224.5,4277,4718,4896.08,4110.37,5075,4496,4987,3108.5,4517.253
"3887",5280.08,4224.5,4277,4718,4896.08,4110.37,5075,4496,4987,3108.5,4517.253
"3888",5280.08,4224.5,4277,4718,4896.08,4110.37,5075,4496,4987,3108.5,4517.253
"3889",5280.08,4224.5,4277,4718,4896.08,4110.37,5075,4496,5007,3108.5,4519.253
"3890",5280.08,4224.5,4277,4718,4896.08,4110.37,5075,4496,5007,3108.5,4519.253
"3891",5280.08,4224.5,4277,4718,4896.08,4110.37,5075,4496,5017,3108.5,4520.253
"3892",5280.08,4224.5,4277,4718,4896.08,4110.37,5075,4496,5017,3118.5,4521.253
"3893",5280.08,4224.5,4277,4718,4896.08,4110.37,5075,4496,5017,3118.5,4521.253
"3894",5280.08,4224.5,4277,4718,4896.08,4110.37,5075,4496,5017,3118.5,4521.253
"3895",5305.08,4224.5,4277,4718,4896.08,4110.37,5085,4496,5017,3118.5,4524.753
"3896",5305.08,4224.5,4277,4718,4896.08,4110.37,5085,4496,5017,3118.5,4524.753
"3897",5305.08,4224.5,4277,4718,4896.08,4110.37,5085,4496,5017,3118.5,4524.753
"3898",5305.08,4224.5,4277,4718,4916.08,4110.37,5085,4496,5017,3118.5,4526.753
"3899",5305.08,4239.5,4277,4718,4916.08,4110.37,5085,4496,5017,3138.5,4530.253
"3900",5305.08,4239.5,4277,4738,4916.08,4110.37,5085,4496,5017,3153.5,4533.753
"3901",5305.08,4239.5,4277,4738,4916.08,4110.37,5085,4496,5017,3153.5,4533.753
"3902",5305.08,4239.5,4292,4738,4916.08,4110.37,5085,4496,5017,3153.5,4535.253
"3903",5305.08,4239.5,4292,4738,4916.08,4110.37,5085,4496,5017,3153.5,4535.253
"3904",5305.08,4239.5,4292,4738,4916.08,4110.37,5085,4523,5017,3153.5,4537.953
"3905",5305.08,4239.5,4292,4738,4916.08,4110.37,5085,4523,5017,3153.5,4537.953
"3906",5305.08,4239.5,4292,4738,4916.08,4110.37,5085,4523,5017,3153.5,4537.953
"3907",5305.08,4239.5,4292,4754,4916.08,4110.37,5085,4523,5017,3153.5,4539.553
"3908",5305.08,4239.5,4302,4754,4916.08,4110.37,5085,4523,5017,3153.5,4540.553
"3909",5305.08,4239.5,4302,4754,4916.08,4110.37,5085,4523,5017,3153.5,4540.553
"3910",5305.08,4239.5,4302,4754,4916.08,4118.37,5085,4523,5017,3153.5,4541.353
"3911",5305.08,4239.5,4302,4754,4916.08,4118.37,5085,4523,5017,3153.5,4541.353
"3912",5305.08,4239.5,4302,4754,4916.08,4118.37,5085,4523,5017,3153.5,4541.353
"3913",5305.08,4239.5,4302,4754,4935.08,4118.37,5085,4523,5017,3153.5,4543.253
"3914",5305.08,4239.5,4302,4754,4935.08,4118.37,5085,4523,5017,3153.5,4543.253
"3915",5305.08,4239.5,4302,4754,4935.08,4118.37,5085,4523,5017,3168.5,4544.753
"3916",5305.08,4239.5,4302,4754,4935.08,4118.37,5085,4523,5017,3168.5,4544.753
"3917",5325.08,4239.5,4302,4754,4935.08,4118.37,5085,4523,5017,3168.5,4546.753
"3918",5325.08,4239.5,4302,4754,4935.08,4118.37,5085,4523,5017,3168.5,4546.753
"3919",5340.08,4239.5,4302,4754,4935.08,4118.37,5085,4523,5017,3168.5,4548.253
"3920",5340.08,4239.5,4302,4754,4935.08,4118.37,5085,4523,5017,3168.5,4548.253
"3921",5340.08,4239.5,4302,4774,4935.08,4118.37,5085,4523,5017,3168.5,4550.253
"3922",5340.08,4239.5,4302,4774,4935.08,4118.37,5085,4523,5017,3175.5,4550.953
"3923",5340.08,4239.5,4322,4790,4935.08,4118.37,5085,4523,5017,3175.5,4554.553
"3924",5340.08,4239.5,4338,4790,4935.08,4118.37,5085,4523,5017,3175.5,4556.153
"3925",5340.08,4239.5,4338,4790,4935.08,4118.37,5100,4523,5017,3175.5,4557.653
"3926",5340.08,4239.5,4358,4790,4935.08,4118.37,5100,4523,5017,3175.5,4559.653
"3927",5340.08,4239.5,4358,4790,4935.08,4138.37,5100,4523,5017,3175.5,4561.653
"3928",5340.08,4239.5,4358,4790,4935.08,4138.37,5100,4538,5017,3175.5,4563.153
"3929",5340.08,4239.5,4358,4790,4935.08,4138.37,5100,4558,5017,3175.5,4565.153
"3930",5340.08,4261.5,4358,4790,4935.08,4138.37,5100,4558,5017,3175.5,4567.353
"3931",5340.08,4261.5,4358,4790,4935.08,4138.37,5120,4558,5017,3175.5,4569.353
"3932",5340.08,4261.5,4358,4790,4935.08,4158.37,5120,4558,5032,3175.5,4572.853
"3933",5340.08,4261.5,4358,4790,4935.08,4158.37,5120,4558,5032,3175.5,4572.853
"3934",5340.08,4261.5,4358,4790,4935.08,4158.37,5120,4558,5032,3175.5,4572.853
"3935",5340.08,4261.5,4358,4790,4935.08,4158.37,5120,4566,5032,3175.5,4573.653
"3936",5340.08,4261.5,4358,4790,4935.08,4158.37,5120,4566,5032,3175.5,4573.653
"3937",5340.08,4261.5,4358,4790,4935.08,4158.37,5120,4566,5032,3175.5,4573.653
"3938",5360.08,4282.5,4373,4790,4935.08,4158.37,5120,4566,5032,3175.5,4579.253
"3939",5360.08,4282.5,4373,4790,4935.08,4158.37,5120,4566,5032,3195.5,4581.253
"3940",5360.08,4282.5,4373,4790,4935.08,4158.37,5120,4566,5032,3195.5,4581.253
"3941",5360.08,4282.5,4373,4790,4935.08,4158.37,5120,4566,5032,3195.5,4581.253
"3942",5360.08,4282.5,4388,4790,4935.08,4158.37,5120,4566,5032,3195.5,4582.753
"3943",5360.08,4282.5,4388,4790,4965.08,4158.37,5120,4566,5032,3195.5,4585.753
"3944",5360.08,4282.5,4388,4790,4965.08,4158.37,5120,4566,5032,3195.5,4585.753
"3945",5360.08,4282.5,4388,4805,4965.08,4158.37,5120,4566,5032,3210.5,4588.753
"3946",5360.08,4292.5,4388,4805,4965.08,4158.37,5120,4566,5032,3210.5,4589.753
"3947",5385.08,4292.5,4388,4805,4965.08,4158.37,5120,4566,5042,3210.5,4593.253
"3948",5385.08,4292.5,4388,4805,4965.08,4168.37,5120,4566,5042,3210.5,4594.253
"3949",5385.08,4292.5,4388,4805,4965.08,4168.37,5120,4566,5042,3210.5,4594.253
"3950",5385.08,4292.5,4388,4805,4965.08,4168.37,5120,4566,5042,3210.5,4594.253
"3951",5385.08,4292.5,4388,4805,4965.08,4168.37,5120,4566,5042,3210.5,4594.253
"3952",5385.08,4292.5,4403,4805,4965.08,4184.37,5135,4566,5042,3210.5,4598.853
"3953",5385.08,4292.5,4403,4805,4965.08,4184.37,5135,4566,5042,3210.5,4598.853
"3954",5385.08,4292.5,4403,4805,4980.08,4184.37,5135,4566,5042,3210.5,4600.353
"3955",5385.08,4292.5,4403,4805,4980.08,4184.37,5135,4566,5042,3210.5,4600.353
"3956",5385.08,4292.5,4403,4805,4980.08,4184.37,5135,4566,5042,3210.5,4600.353
"3957",5385.08,4292.5,4403,4805,4980.08,4184.37,5135,4566,5042,3210.5,4600.353
"3958",5385.08,4302.5,4403,4805,4980.08,4184.37,5135,4566,5042,3210.5,4601.353
"3959",5385.08,4302.5,4403,4805,4980.08,4184.37,5135,4566,5052,3210.5,4602.353
"3960",5385.08,4317.5,4403,4805,4980.08,4184.37,5135,4566,5052,3210.5,4603.853
"3961",5385.08,4331.5,4403,4805,4980.08,4184.37,5135,4566,5052,3210.5,4605.253
"3962",5385.08,4331.5,4403,4805,4980.08,4184.37,5135,4566,5052,3210.5,4605.253
"3963",5385.08,4331.5,4412,4805,4980.08,4184.37,5135,4584,5052,3210.5,4607.953
"3964",5385.08,4331.5,4413,4805,4980.08,4184.37,5135,4584,5052,3210.5,4608.053
"3965",5385.08,4331.5,4413,4805,4980.08,4184.37,5135,4584,5052,3210.5,4608.053
"3966",5385.08,4331.5,4413,4805,4980.08,4184.37,5165,4584,5052,3210.5,4611.053
"3967",5385.08,4331.5,4428,4832,4980.08,4184.37,5165,4584,5052,3210.5,4615.253
"3968",5385.08,4331.5,4428,4832,4980.08,4184.37,5165,4584,5052,3210.5,4615.253
"3969",5385.08,4331.5,4428,4832,4980.08,4184.37,5165,4609,5052,3210.5,4617.753
"3970",5385.08,4331.5,4428,4832,4980.08,4184.37,5165,4609,5052,3210.5,4617.753
"3971",5385.08,4331.5,4428,4832,4980.08,4184.37,5165,4609,5052,3220.5,4618.753
"3972",5385.08,4331.5,4428,4832,4980.08,4184.37,5165,4609,5052,3220.5,4618.753
"3973",5385.08,4331.5,4428,4832,4980.08,4184.37,5165,4609,5052,3220.5,4618.753
"3974",5385.08,4331.5,4428,4832,4980.08,4184.37,5165,4609,5052,3220.5,4618.753
"3975",5385.08,4331.5,4428,4832,4980.08,4184.37,5175,4609,5052,3231.5,4620.853
"3976",5385.08,4331.5,4428,4832,4980.08,4184.37,5190,4609,5052,3231.5,4622.353
"3977",5385.08,4331.5,4428,4832,4980.08,4184.37,5190,4609,5052,3231.5,4622.353
"3978",5385.08,4331.5,4445,4832,4980.08,4184.37,5190,4609,5052,3231.5,4624.053
"3979",5385.08,4331.5,4445,4832,4980.08,4184.37,5190,4609,5052,3231.5,4624.053
"3980",5385.08,4331.5,4445,4832,4980.08,4184.37,5190,4609,5052,3231.5,4624.053
"3981",5385.08,4331.5,4445,4832,4986.08,4184.37,5190,4609,5052,3231.5,4624.653
"3982",5385.08,4331.5,4445,4832,4986.08,4184.37,5190,4629,5052,3231.5,4626.653
"3983",5385.08,4331.5,4445,4832,4986.08,4184.37,5190,4629,5052,3231.5,4626.653
"3984",5385.08,4331.5,4445,4832,4986.08,4184.37,5197,4642,5052,3231.5,4628.653
"3985",5385.08,4331.5,4460,4832,4986.08,4207.37,5197,4642,5052,3231.5,4632.453
"3986",5410.08,4331.5,4460,4832,4986.08,4207.37,5197,4642,5052,3231.5,4634.953
"3987",5410.08,4331.5,4460,4832,4986.08,4207.37,5197,4642,5052,3231.5,4634.953
"3988",5410.08,4331.5,4460,4832,4986.08,4207.37,5197,4642,5060,3231.5,4635.753
"3989",5410.08,4331.5,4460,4832,4986.08,4207.37,5197,4642,5060,3231.5,4635.753
"3990",5410.08,4331.5,4460,4832,4986.08,4207.37,5197,4642,5060,3231.5,4635.753
"3991",5410.08,4331.5,4460,4832,4986.08,4207.37,5197,4642,5060,3231.5,4635.753
"3992",5410.08,4331.5,4460,4832,4996.08,4207.37,5197,4642,5060,3231.5,4636.753
"3993",5410.08,4331.5,4460,4832,4996.08,4227.37,5197,4642,5060,3231.5,4638.753
"3994",5410.08,4331.5,4460,4832,4996.08,4227.37,5197,4642,5060,3231.5,4638.753
"3995",5410.08,4331.5,4460,4852,4996.08,4227.37,5197,4642,5060,3231.5,4640.753
"3996",5410.08,4331.5,4460,4852,4996.08,4227.37,5197,4642,5067,3231.5,4641.453
"3997",5410.08,4331.5,4460,4852,4996.08,4227.37,5207,4642,5067,3231.5,4642.453
"3998",5410.08,4331.5,4460,4852,4996.08,4227.37,5207,4642,5080,3231.5,4643.753
"3999",5410.08,4331.5,4460,4852,4996.08,4227.37,5207,4642,5080,3231.5,4643.753
"4000",5410.08,4331.5,4460,4867,4996.08,4227.37,5207,4642,5080,3231.5,4645.253
"4001",5410.08,4331.5,4460,4877,4996.08,4227.37,5207,4642,5080,3245.5,4647.653
"4002",5410.08,4331.5,4460,4877,4996.08,4227.37,5207,4642,5080,3245.5,4647.653
"4003",5425.08,4351.5,4460,4877,4996.08,4227.37,5207,4642,5080,3245.5,4651.153
"4004",5425.08,4351.5,4460,4884,4996.08,4227.37,5207,4642,5080,3245.5,4651.853
"4005",5425.08,4351.5,4460,4884,4996.08,4227.37,5207,4657,5080,3245.5,4653.353
"4006",5425.08,4351.5,4460,4884,4996.08,4227.37,5207,4657,5080,3245.5,4653.353
"4007",5425.08,4351.5,4460,4884,4996.08,4227.37,5207,4657,5080,3245.5,4653.353
"4008",5425.08,4351.5,4460,4889,4996.08,4227.37,5207,4657,5080,3245.5,4653.853
"4009",5425.08,4351.5,4460,4899,4996.08,4227.37,5207,4657,5080,3245.5,4654.853
"4010",5425.08,4366.5,4460,4899,4996.08,4227.37,5207,4657,5080,3245.5,4656.353
"4011",5425.08,4366.5,4460,4899,4996.08,4227.37,5207,4657,5080,3245.5,4656.353
"4012",5425.08,4366.5,4460,4899,4996.08,4227.37,5207,4657,5080,3255.5,4657.353
"4013",5425.08,4366.5,4460,4899,4996.08,4227.37,5207,4672,5080,3255.5,4658.853
"4014",5425.08,4366.5,4460,4899,4996.08,4227.37,5207,4672,5080,3255.5,4658.853
"4015",5425.08,4366.5,4460,4899,5021.08,4227.37,5207,4672,5080,3255.5,4661.353
"4016",5425.08,4366.5,4460,4899,5021.08,4227.37,5207,4672,5080,3255.5,4661.353
"4017",5425.08,4366.5,4460,4899,5021.08,4227.37,5207,4672,5080,3255.5,4661.353
"4018",5425.08,4366.5,4460,4899,5021.08,4227.37,5207,4672,5080,3255.5,4661.353
"4019",5425.08,4366.5,4460,4899,5021.08,4227.37,5207,4672,5080,3255.5,4661.353
"4020",5425.08,4366.5,4460,4899,5021.08,4227.37,5207,4672,5080,3255.5,4661.353
"4021",5425.08,4366.5,4460,4899,5021.08,4227.37,5207,4672,5080,3255.5,4661.353
"4022",5425.08,4366.5,4460,4910,5021.08,4227.37,5207,4672,5080,3255.5,4662.453
"4023",5425.08,4366.5,4470,4910,5021.08,4227.37,5207,4672,5080,3255.5,4663.453
"4024",5425.08,4366.5,4470,4910,5021.08,4247.37,5207,4672,5080,3255.5,4665.453
"4025",5425.08,4366.5,4470,4924,5021.08,4247.37,5207,4672,5080,3255.5,4666.853
"4026",5425.08,4380.5,4470,4924,5021.08,4247.37,5207,4672,5080,3255.5,4668.253
"4027",5425.08,4380.5,4470,4924,5031.08,4247.37,5207,4672,5080,3261.5,4669.853
"4028",5452.08,4380.5,4470,4924,5031.08,4247.37,5207,4672,5080,3261.5,4672.553
"4029",5452.08,4380.5,4470,4924,5031.08,4247.37,5207,4672,5080,3261.5,4672.553
"4030",5452.08,4380.5,4470,4924,5031.08,4247.37,5207,4672,5080,3261.5,4672.553
"4031",5452.08,4380.5,4470,4924,5031.08,4247.37,5207,4672,5092,3261.5,4673.753
"4032",5452.08,4380.5,4470,4924,5031.08,4247.37,5207,4672,5092,3271.5,4674.753
"4033",5452.08,4380.5,4470,4924,5031.08,4247.37,5207,4672,5092,3271.5,4674.753
"4034",5452.08,4380.5,4470,4924,5031.08,4247.37,5207,4672,5092,3286.5,4676.253
"4035",5452.08,4391.5,4470,4924,5031.08,4267.37,5207,4672,5092,3286.5,4679.353
"4036",5452.08,4391.5,4470,4924,5031.08,4267.37,5207,4672,5092,3286.5,4679.353
"4037",5452.08,4391.5,4495,4924,5031.08,4267.37,5207,4672,5102,3286.5,4682.853
"4038",5452.08,4391.5,4495,4924,5031.08,4267.37,5207,4672,5102,3286.5,4682.853
"4039",5452.08,4391.5,4495,4924,5031.08,4277.37,5207,4672,5102,3286.5,4683.853
"4040",5452.08,4391.5,4495,4924,5031.08,4277.37,5207,4692,5102,3286.5,4685.853
"4041",5452.08,4391.5,4503,4924,5051.08,4277.37,5207,4692,5102,3286.5,4688.653
"4042",5452.08,4391.5,4503,4924,5051.08,4277.37,5207,4692,5102,3286.5,4688.653
"4043",5452.08,4391.5,4503,4924,5051.08,4277.37,5207,4692,5102,3286.5,4688.653
"4044",5452.08,4391.5,4503,4924,5051.08,4277.37,5207,4692,5102,3286.5,4688.653
"4045",5472.08,4391.5,4503,4924,5051.08,4277.37,5225,4692,5102,3286.5,4692.453
"4046",5472.08,4391.5,4503,4924,5051.08,4293.37,5225,4692,5122,3286.5,4696.053
"4047",5472.08,4391.5,4503,4924,5051.08,4293.37,5225,4692,5122,3286.5,4696.053
"4048",5472.08,4391.5,4503,4924,5051.08,4293.37,5225,4692,5122,3291.5,4696.553
"4049",5472.08,4391.5,4503,4924,5051.08,4293.37,5225,4692,5122,3291.5,4696.553
"4050",5472.08,4391.5,4503,4924,5051.08,4293.37,5225,4692,5122,3291.5,4696.553
"4051",5472.08,4391.5,4503,4924,5051.08,4293.37,5225,4692,5122,3291.5,4696.553
"4052",5472.08,4391.5,4503,4924,5051.08,4293.37,5225,4692,5134,3291.5,4697.753
"4053",5472.08,4416.5,4503,4924,5051.08,4293.37,5225,4692,5134,3291.5,4700.253
"4054",5472.08,4416.5,4503,4924,5051.08,4293.37,5225,4692,5134,3291.5,4700.253
"4055",5472.08,4416.5,4503,4924,5051.08,4293.37,5225,4692,5134,3301.5,4701.253
"4056",5472.08,4416.5,4503,4924,5051.08,4293.37,5225,4702,5134,3301.5,4702.253
"4057",5472.08,4416.5,4503,4924,5051.08,4293.37,5225,4702,5134,3301.5,4702.253
"4058",5472.08,4416.5,4503,4924,5051.08,4293.37,5225,4702,5134,3301.5,4702.253
"4059",5472.08,4416.5,4503,4924,5051.08,4293.37,5225,4702,5134,3301.5,4702.253
"4060",5497.08,4416.5,4503,4924,5051.08,4310.37,5225,4702,5134,3301.5,4706.453
"4061",5517.08,4416.5,4503,4924,5051.08,4310.37,5225,4702,5134,3301.5,4708.453
"4062",5517.08,4416.5,4510,4924,5051.08,4310.37,5225,4702,5134,3301.5,4709.153
"4063",5517.08,4416.5,4510,4924,5051.08,4310.37,5225,4722,5134,3301.5,4711.153
"4064",5517.08,4416.5,4510,4929,5051.08,4310.37,5225,4722,5134,3301.5,4711.653
"4065",5517.08,4416.5,4510,4929,5051.08,4310.37,5225,4722,5134,3301.5,4711.653
"4066",5517.08,4416.5,4510,4929,5051.08,4310.37,5225,4722,5134,3301.5,4711.653
"4067",5517.08,4416.5,4510,4929,5051.08,4310.37,5225,4733,5134,3313.5,4713.953
"4068",5517.08,4416.5,4510,4929,5051.08,4310.37,5225,4743,5134,3313.5,4714.953
"4069",5517.08,4416.5,4510,4939,5051.08,4310.37,5236,4743,5134,3313.5,4717.053
"4070",5517.08,4416.5,4510,4939,5051.08,4310.37,5236,4743,5134,3313.5,4717.053
"4071",5517.08,4416.5,4510,4939,5051.08,4310.37,5236,4743,5134,3313.5,4717.053
"4072",5517.08,4416.5,4510,4953,5051.08,4310.37,5236,4743,5134,3313.5,4718.453
"4073",5517.08,4416.5,4510,4953,5051.08,4310.37,5236,4743,5134,3313.5,4718.453
"4074",5517.08,4416.5,4510,4953,5051.08,4310.37,5236,4743,5134,3313.5,4718.453
"4075",5517.08,4416.5,4510,4953,5051.08,4310.37,5236,4743,5134,3313.5,4718.453
"4076",5517.08,4416.5,4510,4953,5051.08,4320.37,5236,4743,5134,3313.5,4719.453
"4077",5517.08,4416.5,4510,4953,5051.08,4320.37,5236,4743,5134,3313.5,4719.453
"4078",5517.08,4416.5,4510,4953,5051.08,4320.37,5236,4743,5134,3313.5,4719.453
"4079",5517.08,4416.5,4517,4953,5051.08,4320.37,5236,4763,5134,3313.5,4722.153
"4080",5517.08,4416.5,4517,4953,5051.08,4320.37,5236,4763,5134,3313.5,4722.153
"4081",5517.08,4416.5,4517,4953,5051.08,4320.37,5236,4788,5144,3313.5,4725.653
"4082",5517.08,4416.5,4517,4967,5051.08,4320.37,5236,4788,5144,3313.5,4727.053
"4083",5517.08,4416.5,4517,4967,5051.08,4320.37,5236,4788,5144,3313.5,4727.053
"4084",5517.08,4416.5,4517,4967,5051.08,4320.37,5236,4788,5144,3313.5,4727.053
"4085",5517.08,4416.5,4517,4967,5051.08,4320.37,5236,4788,5144,3313.5,4727.053
"4086",5517.08,4416.5,4517,4967,5051.08,4320.37,5236,4788,5144,3313.5,4727.053
"4087",5517.08,4416.5,4517,4967,5051.08,4320.37,5236,4788,5144,3313.5,4727.053
"4088",5517.08,4416.5,4517,4982,5051.08,4320.37,5236,4788,5144,3313.5,4728.553
"4089",5517.08,4416.5,4517,4982,5051.08,4320.37,5236,4788,5144,3313.5,4728.553
"4090",5517.08,4416.5,4517,4982,5051.08,4320.37,5236,4788,5144,3313.5,4728.553
"4091",5517.08,4416.5,4517,4982,5051.08,4320.37,5236,4788,5144,3323.5,4729.553
"4092",5517.08,4416.5,4517,4982,5051.08,4320.37,5260,4788,5144,3323.5,4731.953
"4093",5517.08,4416.5,4517,4982,5051.08,4320.37,5260,4788,5144,3323.5,4731.953
"4094",5517.08,4416.5,4517,4982,5051.08,4320.37,5260,4803,5144,3323.5,4733.453
"4095",5517.08,4441.5,4517,4982,5051.08,4320.37,5260,4803,5144,3323.5,4735.953
"4096",5517.08,4441.5,4517,4982,5051.08,4320.37,5260,4803,5144,3323.5,4735.953
"4097",5517.08,4441.5,4517,4982,5051.08,4320.37,5260,4803,5144,3323.5,4735.953
"4098",5517.08,4441.5,4517,4982,5051.08,4320.37,5260,4803,5144,3323.5,4735.953
"4099",5517.08,4441.5,4517,4982,5051.08,4320.37,5260,4803,5144,3323.5,4735.953
"4100",5517.08,4441.5,4517,4982,5051.08,4320.37,5260,4803,5144,3323.5,4735.953
"4101",5517.08,4441.5,4517,4992,5051.08,4320.37,5260,4803,5144,3323.5,4736.953
"4102",5517.08,4461.5,4517,4992,5051.08,4320.37,5260,4803,5144,3348.5,4741.453
"4103",5517.08,4461.5,4517,4992,5051.08,4320.37,5260,4803,5144,3348.5,4741.453
"4104",5517.08,4461.5,4517,5008,5051.08,4320.37,5260,4803,5144,3348.5,4743.053
"4105",5517.08,4461.5,4517,5008,5051.08,4320.37,5260,4803,5144,3348.5,4743.053
"4106",5517.08,4461.5,4517,5008,5051.08,4320.37,5260,4803,5144,3348.5,4743.053
"4107",5517.08,4461.5,4517,5008,5051.08,4320.37,5260,4803,5144,3348.5,4743.053
"4108",5517.08,4461.5,4517,5008,5051.08,4320.37,5260,4803,5144,3348.5,4743.053
"4109",5517.08,4461.5,4517,5008,5051.08,4320.37,5260,4803,5144,3348.5,4743.053
"4110",5517.08,4461.5,4517,5008,5051.08,4320.37,5260,4803,5144,3348.5,4743.053
"4111",5517.08,4461.5,4517,5008,5051.08,4320.37,5280,4803,5144,3348.5,4745.053
"4112",5517.08,4461.5,4517,5008,5051.08,4335.37,5280,4803,5144,3348.5,4746.553
"4113",5517.08,4461.5,4517,5008,5051.08,4335.37,5280,4803,5144,3348.5,4746.553
"4114",5517.08,4461.5,4517,5008,5051.08,4335.37,5280,4803,5144,3348.5,4746.553
"4115",5537.08,4461.5,4517,5008,5051.08,4335.37,5280,4803,5144,3348.5,4748.553
"4116",5537.08,4461.5,4517,5008,5051.08,4335.37,5280,4813,5144,3348.5,4749.553
"4117",5537.08,4461.5,4517,5008,5051.08,4335.37,5280,4813,5144,3348.5,4749.553
"4118",5537.08,4461.5,4517,5008,5051.08,4335.37,5280,4813,5144,3448.5,4759.553
"4119",5537.08,4486.5,4517,5008,5051.08,4335.37,5280,4813,5144,3448.5,4762.053
"4120",5537.08,4486.5,4517,5008,5051.08,4335.37,5280,4813,5154,3448.5,4763.053
"4121",5537.08,4486.5,4517,5008,5051.08,4335.37,5280,4813,5154,3448.5,4763.053
"4122",5537.08,4486.5,4517,5008,5051.08,4335.37,5280,4813,5154,3448.5,4763.053
"4123",5537.08,4486.5,4517,5008,5051.08,4335.37,5280,4813,5154,3448.5,4763.053
"4124",5537.08,4496.5,4517,5008,5051.08,4335.37,5292,4813,5166,3448.5,4766.453
"4125",5537.08,4496.5,4517,5008,5071.08,4335.37,5292,4813,5166,3448.5,4768.453
"4126",5537.08,4496.5,4517,5008,5079.08,4365.37,5292,4813,5166,3448.5,4772.253
"4127",5537.08,4496.5,4517,5008,5079.08,4365.37,5292,4813,5166,3448.5,4772.253
"4128",5537.08,4496.5,4517,5008,5079.08,4365.37,5292,4813,5166,3448.5,4772.253
"4129",5562.08,4496.5,4517,5008,5079.08,4365.37,5292,4813,5166,3448.5,4774.753
